Product URL,Product Name,Product Price,Rating,Number of ratings,Number of reviews,Description,ASIN,Product Description,Manufacturer
https://www.amazon.in/Backpack-Business-Scratch-resistant-Multiple-Comfortable/dp/B0B6FNPN76/ref=sr_1_259?crid=2M096C61O4MLT&keywords=bags&qid=1679389258&sprefix=ba%2Caps%2C283&sr=8-259,"Arctic Hunter Laptop Backpack, Premium Business Backpack Office Travel Laptop Bag with 15.6-inch Laptop Pocket Water/Scratch-resistant Multiple Pocket Comfortable and Thick, Large Capacity Padded Backpack for Men and Women","₹5,699",4.3 out of 5 stars,65,26," [Multiple Pocket] -- Arctic Hunter original bag,100% guarantee,two-year warranty.6 zipper pockets store your items.2 front pockets+1 main pocket+1 laptop compartment+2 side pockets.the two front zipper pockets can store small and frequently used items.the main pocket is used for storing cloth,built in a X bucket to hold your clothing and an anti-theft zipper pocket.the laptop compartments have a 15.6 laptop pocket+a ipad pocket,the two pocket is very thick to protect your laptop and ipad.   [High quality premium business backpack]-- The Main body of this backpack made by 1680D Nylon fabric,so it's outstanding durable and breathable.the inside made by hiking bag polyester,which make it's abrasion and scratch resistant.the all zipper head is made of high quality metal.laptop and ipad pockets made by high-density foam for shockproof.these material make sure you can use it for a long time and can be a premium business backpack for you.   [Ergonomic travel bag]-- This backpack adopts with Ergonomic+Comfortable design.1) Microfiber Leather handle make you comfortable hold this backpack.2) The running shoe material back pad is more breathable.3) Strap that secure this backpack to the trolley trunk can free your hands and back.4) Water resistant material protect your items.5) The shoulder strap is thickness and made of running shoe material.6) Made by high quality material make sure load large weight for a long time.   [Outstanding backpack for laptop]--This arctic hunter bag have a different design,have a zipper compartment for laptop and ipad.this compartment built-in high-density foam to outstanding protect your laptop/ipad.and it can put into 2 laptops.this laptop compartment is not at main compartment,which make the main compartment store more clothing.so this design is very nice and More suitable as a laptop bag.   [Great value for money]-- This arctic hunter backpack is very nice for travel,business,school.this meterial and production exceed this price.don't worry it is not worth and it is a great present for birthday,Valentine's day,Father's day,Diwali,Christmas,The New Year.  ",B0B6FNPN76,Arctic Hunter original backpack for office travel college,
https://www.amazon.in/SAEKOS-Stylish-Backpack-Shoulder-Silicone/dp/B0B3D9B2D4/ref=sr_1_260?crid=2M096C61O4MLT&keywords=bags&qid=1679389258&sprefix=ba%2Caps%2C283&sr=8-260,"SAEKOS Minnie pop it Bag | Fidget Popit Stylish Backpack Shoulder Bag | Cute Silicone Purse, Pouch | for Kids, Women | Black Red (Pack of 1)",₹389,4.0 out of 5 stars,21,8," SHAPE & DESIGN : SAEKOS Pop it bags are designed considering the style as well as utility, Its an ideal sling bag for women stylish. With attractive colour set, Its the best pencil box for girls n cute stationary for girls   STORAGE: our popit bag can store stationery items comfortably and can also be used as a pop it toy for playing popit game or fidget toys for kids as well as pencil pouch or cosmetic pouch for girls   MATERIAL : SAEKOS pop it bag is made of Soft, Environment friendly, Non Toxic Silicon Fabric. It makes Bags light weight, Durable, water resistant, tear proof and safe even as kids toys. The shoulder strap is designed to give maximum comfort and style to carry it as sling bag   USAGE : SAEKOS Pop it bag is a great utility of being a stationary pouch as well as fidget toys or pop it toys for kids it also acts as a stress relief toys. It makes this an ideal return gift for birthday parties or ideal gift for kids   PACKAGE & DIMENSIONS : The package contains ( 1 piece) Minnieshaped pouch bag with shoulder strap. You can choose from the available variety of color set  ",,"SAEKOS pop it bag is designed keeping in mind the utility as a pencil pouch , stationery items storage bag as well as pop it toys for kids. It is made of Soft, Environment friendly, Non Toxic Silicon Fabric. It makes Bags light weight, durable, water resistant, tear proof and safe as kids toys. The shoulder strap is designed to give maximum comfort and style to carry it as sling bag. SAEKOS bags are made with special care to make sure all the pop it products are high quality and give good experience to the users and are durable. SAEKOS has a wide range of products with unique designs and colors. Pop it bags are very popular amongst kids and elders too. It makes an ideal gift for kids at a reasonable budget. Pop it bags can also be used as return gifts for kids at school or at birthday parties. The Dimensions of the Pop it Bag are 15 cm Height X 11 cm Width X 4.5 cm Depth. SAEKOS pop it pouches undergo multiple stringent quality checks to make sure only best products reach the customers.",
https://www.amazon.in/Casual-Travel-Backpack-School-College/dp/B09PVCF9F8/ref=sr_1_261?crid=2M096C61O4MLT&keywords=bags&qid=1679389258&sprefix=ba%2Caps%2C283&sr=8-261,Airish 45 ltrs (46 Cms)Backpack(ARU-202_Green),₹664,3.6 out of 5 stars,154,17," Fit Type: Regular   SPACIOUS AND LIGHTWEIGHT: Light weight and spacious laptop backpack with 5 compartments. One compartment is for carrying laptop inside, with padding for safety, and space for laptop accessories like charger, etc. Second large compartment for books, files and all your day to day essentials. And third compartment is for your extra stuff. It has provision for holding bottles on both sides and has padded shoulder straps <br>   Has a carrying capacity of 35 litres, and dimensions of 46 x 30 x 23 centimeters. The bag is made out of durable PU coated polyester fabric and double dotted waterproof polyester for protection of all manner. <br>   The Blue color with grey undertones gives a neutral look and an advantage over excess dust collection. 3 main and an extra compartment provides ample storage space for accessories, electronics, notebooks and stationery. Also comes with bottle mesh pockets on either sides. <br>   Comfort First //The padded base, back and shoulder straps provide comfort and support for carrying heavy items for a long duration.; EXTRA COMFORT WITH CONVENIENCE: Very unique design styling and functional methodology; makes the backpack very light weight and provides comfort to your back while wearing. <br>   Lining Description: Polyurethane; Warranty Description: 1 Year Zip $ Stitching Warranty; Pattern Name: Woven; Special Features: Rain Cover; Style Name: Travel Backpacks; Compartment Description: Up To 15 Inches; Color Name: Green; Age Range Description: Adult; Pocket Description: Utility Pocket; Closure Type: Zipper Snap <br>  ",B09PVCF9F8,,Airish Fashion
https://www.amazon.in/Bangtan-Backpacks-Shoulder-Charging-Accessories/dp/B09K3TPJYL/ref=sr_1_262?crid=2M096C61O4MLT&keywords=bags&qid=1679389258&sprefix=ba%2Caps%2C283&sr=8-262,PALAY BTS Kpop Bangtan Backpacks Daypack Laptop Bag for Girls School Bag Shoulder Bag with USB Charging Port BTS Kpop Accessories For Boy Women Gifts,"₹1,685",3.9 out of 5 stars,23,3," Size: 11.8'' x 5.9'' x 17.7'' / 30cm(L) x 15cm(W) x 45cm(H) Backpack with laptop protection compartment, can hold 15.6in laptop Weight: 0.65 kg<br>   Material:Backpack Made Of Durable And Practical High Quality Nylon Fabric,Package body neatly reinforced seams, fine workmanship, there will be no line drop phenomenon, Brand New And High Quality.; Backpack:Widdening thickening backpack belt, can prevent pressure defense. Shoulders,portable easy transformation.<br>   Lightweight backpack and Comfy shoulder pad design:and the 2 shoulder strip is filled with soft and comfy shoulder pad with mesh cover, reducing the sweaty and pressure on your shoulder, carrying it more comdortable.<br>   The front pocket is suitable for small objects, beautiful and convenient, large-capacity loading, to meet all your needs, compact body, can meet all your requirements for work, school, travel<br>   Style Name: Daypack Backpacks; Strap Type: Shoulder Strap; Age Range Description: Kid<br>  ",B09K3TPJYL,,
https://www.amazon.in/AirCase-C25-Messenger-Shoulder-Compartments/dp/B07X6DV3VM/ref=sr_1_263?crid=2M096C61O4MLT&keywords=bags&qid=1679389258&sprefix=ba%2Caps%2C283&sr=8-263,"AirCase Office Messenger Sling Bag fits upto 15.6"" Laptop/Macbook, Detachable Shoulder Strap, Waterproof, Shockproof, Carry Handle with Spacious Pockets, For Men & Women, Blue- with Warranty",₹949,3.9 out of 5 stars,"1,265",221," INNOVATIVE DESIGN: Utility of a Messenger Bag with Convenience of a Laptop Sleeve. The all new Informal is a versatile semi-formal laptop bag handcrafted to accommodate all your professional belongings. Material of Laptop Messenger Bag is Premium Canvas which is waterproof, YKK Zippers and Comfortable shoulder strap and grabs handles.   SPACIOUS: 2 compartments for up to a 15” laptop or tablet, hard disk, file, notebook, cheque book and other documents. 3 internal open pockets for a mobile phone, charger or a power bank and other utilities. 1 quick-access vertical zipper in the front.   TRAVEL FRIENDLY: The bag is made of soft and environmentally friendly materials with reinforced edges and good padding of the main compartment offer well protection for your laptop.   COMPATIBLE for all the major brands of 15.6"" Laptops   MADE IN INDIA with 1 Yr Warranty  ",,,
https://www.amazon.in/Protecta-Protection-Waterproof-Interiors-Retractable/dp/B0B6G648XY/ref=sr_1_264?crid=2M096C61O4MLT&keywords=bags&qid=1679389258&sprefix=ba%2Caps%2C283&sr=8-264,Protecta Oscar 360˚ Protection Waterproof 15.6 Inch Laptop Bag for Men & Women Ideal for Office & College with Soft Interiors & Retractable Handle - (Elephants Print),"₹1,030",4.5 out of 5 stars,14,1," Designed to fit most laptops with screen size up to 15.6 Inches. External Dimensions - 40.5 X 27.5 X 4.5 cm. Would Fit Laptops with Maximum Dimensions of 38.5 X 26 X 2.5 cm.   Designed, developed and Made with Love in India - crafted using Water Repellent Digitally Printed Fabric on the outside & soft plus velvety internal fabric - ensuring the moisture stays out and your device stays protected against bumps, accidental falls & scratches.   360˚ Protection: The generous padding provided on this laptop bag in combination with the cushioned layer on the top, keeps your laptop & accessories not only safe against accidental drops & bumps but also protected against scratches due to the the zipper.   Easy Organisation + Comfortable Carrying Experience: The zippered pocket on the front has been designed to hold laptop accessories & work essentials like the charger, cables, mobile, wallet, etc. The Retractable carrying handle makes carrying this laptop a stress-free & comfortable experience.   Premium Materials & Workmanship: This laptop bag features Premium Branded Metal Zip Pullers and High Quality Reliable Zippers for comfortable usage. The exquisite workmanship of our skilled craftsmen ensure that this is a bag which not only looks beautiful but lasts a long time too.  ",,,
https://www.amazon.in/uppercase-Backpack-1600EBP1-resistant-sustainable/dp/B0B68ZS5G1/ref=sr_1_265?crid=2M096C61O4MLT&keywords=bags&qid=1679389258&sprefix=ba%2Caps%2C283&sr=8-265,"uppercase Laptop Backpack 1600EBP Compact 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls , 750 Days warranty",₹950,4.2 out of 5 stars,171,53," Padded laptop compartment fits up to 14 inch laptop, Front Access pocket & Back padding with Air mesh  ",B0B68ZS5G1,,Acefour Accessories Pvt. Ltd.
https://www.amazon.in/Half-Moon-Waterproof-Backpack-Students/dp/B0BR149RMT/ref=sr_1_266?crid=2M096C61O4MLT&keywords=bags&qid=1679389258&sprefix=ba%2Caps%2C283&sr=8-266,Half Moon 35 L Casual Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students with Rain Cover (18 Inch) (Black),₹699,3.8 out of 5 stars,8,0," SPACIOUS AND LIGHTWEIGHT: Light weight and spacious laptop backpack with 3 compartments. One compartment is for carrying laptop inside (Upto 17 inches), with padding for safety, and space for laptop accessories like charger, etc. Second large compartment for books, files and all your day to day essentials. And third compartment is for your extra stuff. It has provision for holding bottles on both sides and has padded shoulder straps for your comfort   COMFORT WITH QUALITY: This casual bag has Wide, Padded and Adjustable shoulder straps and Padded Back for comfort in carrying heavy items. Stitched properly and Bartacks on every pressure point for extra durability. Made with strong yet light weight polyester fabric with heavy zippers. Serves the need of a professional office laptop bag, college bag, student backpack, school bag and is suitable for all, i.e. boys, girls, men and women   PREMIUM FABRIC : Premium Polyester, Stylish and durable backpack for school /college and travel. Easily accommodate a laptop. Size: 45 cm X 31 cm X 22 cm   BACK SUPPORT: We have designed the bag keeping your comfort in mind. Shoulder has high density padding, with 3D ventilated air foam padding to prevent sweating when you use the bag & to help you lift heavy objects easily.   OTHER FEATURES: Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment (can carry laptops of size 13, 14, 15.6 & 17 inches), Reflector Logo.  ",B0BR149RMT,,Amazing Bags
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0OTMwMTY5MTg4MTQ0ODUwOjE2NzkzODkyNTg6c3BfbXRmOjIwMTA1NzE1ODIxNTk4OjowOjo&url=%2Fuppercase-Professional-resistant-sustainable-Anti-theft%2Fdp%2FB0BR1C59R8%2Fref%3Dsr_1_267_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679389258%26sprefix%3Dba%252Caps%252C283%26sr%3D8-267-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"uppercase SealPro Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers & Anti-theft for Men, Women, Boys and Girls, 750 Days warranty","₹1,900",4.9 out of 5 stars,23,12," Care Instructions: Wipe with Damp Cloth   Please reach out to our customer care at +91 8691800800 or email at customercare@uppercase.co.in for warranty registration and any query regarding the product.   Handcrafted with care and made up of premium quality robust material   Padded anti-theft laptop compartment fits up to 15.6"" Laptop, Back padding with Air mesh; Pocket under flap and 2 mesh pocket inside main compartment with a bottle holder on the side   Wrinkle free bag and 3x more water resistant with Rainproof zippers; Trolley sleeve to securely place the bags on the luggage; Top Slip In Pocket   GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596); 750 days of international warranty  ",B0BR1C59R8,,Acefour Accessories Pvt. Ltd.
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0OTMwMTY5MTg4MTQ0ODUwOjE2NzkzODkyNTg6c3BfbXRmOjIwMDY1NTMzNjg0Njk4OjowOjo&url=%2FPOLICE-ltrs-cms-backpack-PTO020008_1_black%2Fdp%2FB0B81YTTWS%2Fref%3Dsr_1_268_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679389258%26sprefix%3Dba%252Caps%252C283%26sr%3D8-268-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"uppercase Medium 23 Ltrs Tall Boy (14.6 inch) Laptop Backpack 2500EBP1 3x more water resistant sustainable bag with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","₹1,700",4.1 out of 5 stars,186,45," Care Instructions: Wipe with Damp Cloth   Handcrafted with care and made up of premium quality robust material, Wrinkle free bag and 3x more water resistant with Rainproof zippers  ",B0B81YTTWS,,Acefour Accessories Pvt. Ltd.
